id,palavra,resposta
346583711765101857447301773017885462929554634421977071896309947576827663475703202879996800763017447262173901370175446478621768701,null,139
173291855882550928723650886508942731464777317210988535948154973788413831737851601439998400381508723631086950685087723239310884606,FAZ ,null
346583711765101857447301773017885462929554634421977071896309947576827663475703202879996800763017447262173901370175446478621769213,null,456
173291855882550928723650886508942731464777317210988535948154973788413831737851601439998400381508723631086950685087723239310884860,PARAMETRIZ ,null
346583711765101857447301773017885462929554634421977071896309947576827663475703202879996800763017447262173901370175446478621769721,null,392
346583711765101857447301773017885462929554634421977071896309947576827663475703202879996800763017447262173901370175446478621769722,null,602
173291855882550928723650886508942731464777317210988535948154973788413831737851601439998400381508723631086950685087723239310884861,VTRCOMPREI ,null
346583711765101857447301773017885462929554634421977071896309947576827663475703202879996800763017447262173901370175446478621769723,null,1262
346583711765101857447301773017885462929554634421977071896309947576827663475703202879996800763017447262173901370175446478621769724,null,603
173291855882550928723650886508942731464777317210988535948154973788413831737851601439998400381508723631086950685087723239310884862,MEDO ,null
346583711765101857447301773017885462929554634421977071896309947576827663475703202879996800763017447262173901370175446478621769725,null,604
346583711765101857447301701344960087877428390621637842592534237001495167251471479862132684618472592997423961220483905198682537982,TRASFERENC ,null
693167423530203714894603402689920175754856781243275685185068474002990334502942959724265369236945185994847922440967810397365075965,null,null
346583711765101857447301773017885462929554634421977071896309947576827663475703202879996800763017447262173901370175446478621768702,TEM ,null
693167423530203714894603546035770925859109268843954143792619895153655326951406405759993601526034894524347802740350892957243537405,null,158
346583711765101857447301773017885462929554634421977071896309947576827663475703202879996800763017447262173901370175446478621769214,VTRNAOCONSIGO ,null
346583711765101857447301773017885462929554634421977071896309947576827663475703202879996800763017447262173901370175446478621769726,GODBY ,null
693167423530203714894603546035770925859109268843954143792619895153655326951406405759993601526034894524347802740350892957243539453,null,609
693167423530203714894603402689920175754856781243275685185068474002990334502942959724265369236945185994847922440967810397365075966,LENTIDA ,null
1386334847060407429789206805379840351509713562486551370370136948005980669005885919448530738473890371989695844881935620794730151933,null,null
693167423530203714894603546035770925859109268843954143792619895153655326951406405759993601526034894524347802740350892957243537406,UOL ,null
1386334847060407429789207092071541851718218537687908287585239790307310653902812811519987203052069789048695605480701785914487074813,null,357
693167423530203714894603546035770925859109268843954143792619895153655326951406405759993601526034894524347802740350892957243538429,ESTOU ,null
1386334847060407429789207092071541851718218537687908287585239790307310653902812811519987203052069789048695605480701785914487076859,null,564
693167423530203714894603546035770925859109268843954143792619895153655326951406405759993601526034894524347802740350892957243538430,RESTAUR ,null
1386334847060407429789207092071541851718218537687908287585239790307310653902812811519987203052069789048695605480701785914487076861,null,1082
693167423530203714894603546035770925859109268843954143792619895153655326951406405759993601526034894524347802740350892957243539454,INTER ,null
1386334847060407429789207092071541851718218537687908287585239790307310653902812811519987203052069789048695605480701785914487078909,null,1302
1386334847060407429789206805379840351509713562486551370370136948005980669005885919448530738473890371989695844881935620794730151934,CAM ,null
2772669694120814859578413610759680703019427124973102740740273896011961338011771838897061476947780743979391689763871241589460303869,null,null
1386334847060407429789207092071541851718218537687908287585239790307310653902812811519987203052069789048695605480701785914487074814,BAIX ,null
2772669694120814859578414184143083703436437075375816575170479580614621307805625623039974406104139578097391210961403571828974149629,null,456
1386334847060407429789207092071541851718218537687908287585239790307310653902812811519987203052069789048695605480701785914487076860,VTRMEU ,null
2772669694120814859578414184143083703436437075375816575170479580614621307805625623039974406104139578097391210961403571828974153721,null,71
2772669694120814859578414184143083703436437075375816575170479580614621307805625623039974406104139578097391210961403571828974153722,null,564
1386334847060407429789207092071541851718218537687908287585239790307310653902812811519987203052069789048695605480701785914487076862,COMPLET ,null
2772669694120814859578414184143083703436437075375816575170479580614621307805625623039974406104139578097391210961403571828974153725,null,1119
1386334847060407429789207092071541851718218537687908287585239790307310653902812811519987203052069789048695605480701785914487078910,DIET ,null
2772669694120814859578414184143083703436437075375816575170479580614621307805625623039974406104139578097391210961403571828974157821,null,1307
2772669694120814859578413610759680703019427124973102740740273896011961338011771838897061476947780743979391689763871241589460303870,ELEN ,null
5545339388241629719156827221519361406038854249946205481480547792023922676023543677794122953895561487958783379527742483178920607741,null,null
2772669694120814859578414184143083703436437075375816575170479580614621307805625623039974406104139578097391210961403571828974149630,CRI ,null
5545339388241629719156828368286167406872874150751633150340959161229242615611251246079948812208279156194782421922807143657948299261,null,502
5545339388241629719156828368286167406872874150751633150340959161229242615611251246079948812208279156194782421922807143657948299262,null,458
